ticket_id,customer_id,segment,created_date,created_month,created_quarter,channel,category,priority,status,assigned_agent,resolution_hours,csat_score,region,industry
T01118,C0246,Startup,2023-04-19,2023-04,Q2 2023,Email,Positive Feedback,Medium,Open,James O'Brien,,,APAC,Financial Services
T01119,C0014,SMB,2024-02-27,2024-02,Q1 2024,Phone,Access & Authentication,Medium,Open,Sarah Chen,,,North America,Education
T01120,C0265,SMB,2023-04-10,2023-04,Q2 2023,Chat,Data & Reporting,High,Closed,Sarah Chen,14.0,2.8,EMEA,Media
T01121,C0210,Startup,2024-04-08,2024-04,Q2 2024,Email,Access & Authentication,Low,Closed,Emma Thompson,149.0,2.4,APAC,Technology
T01122,C0090,Mid-Market,2023-04-27,2023-04,Q2 2023,Email,Access & Authentication,Medium,Resolved,David Kim,62.0,3.3,APAC,Logistics
T01123,C0016,SMB,2023-07-29,2023-07,Q3 2023,Phone,Access & Authentication,High,Closed,David Kim,23.0,5.0,APAC,Financial Services
T01124,C0131,SMB,2024-03-23,2024-03,Q1 2024,Chat,Positive Feedback,High,Resolved,Aisha Williams,19.0,2.7,LATAM,Healthcare
T01125,C0207,SMB,2024-02-29,2024-02,Q1 2024,Chat,Data & Reporting,Medium,Closed,Marcus Johnson,65.0,3.5,LATAM,Manufacturing
T01126,C0130,Enterprise,2023-02-08,2023-02,Q1 2023,Chat,Performance & Stability,Medium,Closed,Marcus Johnson,42.0,2.4,EMEA,Financial Services
T01127,C0163,Enterprise,2023-06-26,2023-06,Q2 2023,Phone,Performance & Stability,Medium,Resolved,James O'Brien,71.0,3.4,APAC,Healthcare
T01128,C0238,Mid-Market,2024-08-27,2024-08,Q3 2024,Chat,Access & Authentication,Medium,Closed,David Kim,56.0,1.9,EMEA,Logistics
T01129,C0147,Mid-Market,2023-02-20,2023-02,Q1 2023,Phone,Performance & Stability,High,Closed,Aisha Williams,9.0,4.5,North America,Financial Services
T01130,C0299,SMB,2024-08-05,2024-08,Q3 2024,Phone,Integration & API,Critical,Closed,Sarah Chen,3.0,3.1,North America,Media
T01131,C0264,SMB,2024-04-16,2024-04,Q2 2024,Email,Billing & Payments,High,In Progress,Marcus Johnson,,,EMEA,Logistics
T01132,C0121,SMB,2024-01-14,2024-01,Q1 2024,Chat,Feature Request,Medium,Closed,Sarah Chen,22.0,5.0,North America,Education
T01133,C0276,Enterprise,2024-05-30,2024-05,Q2 2024,Chat,Product Education,Low,Closed,Priya Patel,90.0,2.4,LATAM,Manufacturing
T01134,C0083,Startup,2023-05-04,2023-05,Q2 2023,Phone,Security & Compliance,Medium,In Progress,Sarah Chen,,,LATAM,Media
T01135,C0277,SMB,2023-06-26,2023-06,Q2 2023,Chat,Access & Authentication,Medium,Resolved,Aisha Williams,32.0,3.2,North America,Media
T01136,C0207,SMB,2023-04-04,2023-04,Q2 2023,Self-Service Portal,Access & Authentication,High,Resolved,Priya Patel,9.0,5.0,LATAM,Manufacturing
T01137,C0238,Mid-Market,2024-02-06,2024-02,Q1 2024,Chat,User Management,Medium,Resolved,Marcus Johnson,23.0,5.0,EMEA,Logistics
T01138,C0298,SMB,2024-03-09,2024-03,Q1 2024,Chat,Integration & API,Medium,In Progress,Emma Thompson,,,EMEA,Retail
T01139,C0182,Enterprise,2023-04-20,2023-04,Q2 2023,Phone,Positive Feedback,Low,Resolved,Aisha Williams,131.0,3.6,North America,Logistics
T01140,C0193,Mid-Market,2024-01-28,2024-01,Q1 2024,Chat,Feature Request,Low,Resolved,Carlos Rivera,137.0,1.5,LATAM,Manufacturing
T01141,C0053,SMB,2024-01-31,2024-01,Q1 2024,Phone,Product Education,Medium,Closed,James O'Brien,24.0,3.0,EMEA,Technology
T01142,C0137,Enterprise,2024-07-01,2024-07,Q3 2024,Email,Feature Request,High,Resolved,David Kim,16.0,5.0,North America,Healthcare
T01143,C0295,SMB,2023-03-11,2023-03,Q1 2023,Email,Performance & Stability,High,In Progress,Priya Patel,,,APAC,Logistics
T01144,C0105,Startup,2024-02-22,2024-02,Q1 2024,Self-Service Portal,Billing & Payments,Low,Resolved,Marcus Johnson,106.0,3.2,APAC,Retail
T01145,C0206,SMB,2023-12-07,2023-12,Q4 2023,Self-Service Portal,User Management,Medium,Closed,Emma Thompson,41.0,3.3,LATAM,Education
T01146,C0163,Enterprise,2024-10-27,2024-10,Q4 2024,Email,Billing & Payments,Medium,Resolved,Marcus Johnson,68.0,4.2,APAC,Healthcare
T01147,C0265,SMB,2023-05-10,2023-05,Q2 2023,Chat,Performance & Stability,Medium,Open,Priya Patel,,,EMEA,Media
T01148,C0050,Mid-Market,2023-10-06,2023-10,Q4 2023,Self-Service Portal,Data & Reporting,Medium,Closed,Aisha Williams,31.0,3.4,LATAM,Education
T01149,C0280,Enterprise,2024-03-08,2024-03,Q1 2024,Email,Integration & API,Low,Closed,Emma Thompson,103.0,4.3,APAC,Healthcare
T01150,C0291,SMB,2023-11-16,2023-11,Q4 2023,Chat,Security & Compliance,Medium,Closed,Priya Patel,23.0,4.7,North America,Education
T01151,C0030,SMB,2024-12-04,2024-12,Q4 2024,Self-Service Portal,Data & Reporting,Low,Open,Emma Thompson,,,LATAM,Technology
T01152,C0032,Enterprise,2023-08-21,2023-08,Q3 2023,Chat,Feature Request,Medium,Resolved,Aisha Williams,24.0,3.0,LATAM,Manufacturing
T01153,C0168,SMB,2024-01-17,2024-01,Q1 2024,Email,Data & Reporting,Critical,Resolved,Aisha Williams,5.0,5.0,EMEA,Logistics
T01154,C0092,Startup,2023-02-18,2023-02,Q1 2023,Self-Service Portal,Data & Reporting,Medium,Closed,Emma Thompson,71.0,1.7,North America,Manufacturing
T01155,C0135,Startup,2023-06-15,2023-06,Q2 2023,Chat,Positive Feedback,Medium,Resolved,Aisha Williams,11.0,4.8,LATAM,Technology
T01156,C0164,SMB,2023-08-15,2023-08,Q3 2023,Chat,Integration & API,Medium,In Progress,Priya Patel,,,APAC,Media
T01157,C0095,SMB,2024-03-04,2024-03,Q1 2024,Chat,Data & Reporting,High,Resolved,Emma Thompson,11.0,4.6,APAC,Education
T01158,C0083,Startup,2023-07-11,2023-07,Q3 2023,Phone,Billing & Payments,High,Resolved,Carlos Rivera,19.0,2.9,LATAM,Media
T01159,C0035,Startup,2024-02-04,2024-02,Q1 2024,Self-Service Portal,Access & Authentication,Medium,Open,Sarah Chen,,,APAC,Retail
T01160,C0275,Enterprise,2023-01-16,2023-01,Q1 2023,Chat,Performance & Stability,Low,Resolved,Carlos Rivera,68.0,3.2,EMEA,Media
T01161,C0228,Mid-Market,2023-01-14,2023-01,Q1 2023,Phone,Access & Authentication,Low,Closed,Sarah Chen,52.0,4.3,LATAM,Logistics
T01162,C0105,Startup,2024-06-25,2024-06,Q2 2024,Email,Feature Request,Low,Resolved,Priya Patel,142.0,3.2,APAC,Retail
T01163,C0189,Mid-Market,2023-09-29,2023-09,Q3 2023,Chat,Data & Reporting,High,Closed,Emma Thompson,12.0,2.6,North America,Retail
T01164,C0131,SMB,2023-11-09,2023-11,Q4 2023,Phone,Data & Reporting,Medium,Closed,David Kim,25.0,2.0,LATAM,Healthcare
T01165,C0147,Mid-Market,2024-07-04,2024-07,Q3 2024,Phone,Feature Request,Low,Resolved,James O'Brien,125.0,3.8,North America,Financial Services
T01166,C0151,Startup,2024-10-22,2024-10,Q4 2024,Email,Feature Request,Medium,Closed,Sarah Chen,17.0,3.6,APAC,Logistics
T01167,C0278,Mid-Market,2023-03-04,2023-03,Q1 2023,Phone,Positive Feedback,Low,Resolved,Priya Patel,82.0,2.5,LATAM,Retail
T01168,C0137,Enterprise,2024-10-01,2024-10,Q4 2024,Email,Security & Compliance,Low,Closed,Aisha Williams,125.0,2.8,North America,Healthcare
T01169,C0264,SMB,2023-03-10,2023-03,Q1 2023,Email,Product Education,Medium,Resolved,James O'Brien,41.0,1.7,EMEA,Logistics
T01170,C0274,SMB,2024-01-06,2024-01,Q1 2024,Chat,Integration & API,Medium,Closed,Marcus Johnson,49.0,3.4,APAC,Media
T01171,C0076,SMB,2024-07-03,2024-07,Q3 2024,Chat,Integration & API,Medium,Resolved,Carlos Rivera,27.0,2.4,LATAM,Logistics
T01172,C0247,Startup,2024-08-15,2024-08,Q3 2024,Phone,Positive Feedback,High,Resolved,Emma Thompson,16.0,4.9,LATAM,Technology
T01173,C0130,Enterprise,2023-06-29,2023-06,Q2 2023,Chat,User Management,Low,Resolved,Marcus Johnson,84.0,3.2,EMEA,Financial Services
T01174,C0078,Mid-Market,2023-04-26,2023-04,Q2 2023,Self-Service Portal,Performance & Stability,Critical,In Progress,James O'Brien,,,APAC,Logistics
T01175,C0086,SMB,2023-05-30,2023-05,Q2 2023,Email,Positive Feedback,Critical,Closed,Marcus Johnson,1.0,3.8,EMEA,Healthcare
T01176,C0024,SMB,2023-01-31,2023-01,Q1 2023,Chat,Performance & Stability,Medium,Closed,Aisha Williams,23.0,4.1,EMEA,Healthcare
T01177,C0097,SMB,2024-01-17,2024-01,Q1 2024,Phone,Access & Authentication,High,Closed,Sarah Chen,14.0,4.3,LATAM,Manufacturing
T01178,C0248,Enterprise,2023-10-10,2023-10,Q4 2023,Chat,Feature Request,Low,In Progress,Sarah Chen,,,North America,Media
T01179,C0002,SMB,2023-07-23,2023-07,Q3 2023,Phone,Product Education,Medium,Closed,Emma Thompson,43.0,4.4,North America,Financial Services
T01180,C0225,Mid-Market,2023-03-18,2023-03,Q1 2023,Chat,User Management,Critical,Closed,Emma Thompson,7.0,2.7,APAC,Logistics
T01181,C0190,Enterprise,2023-11-03,2023-11,Q4 2023,Self-Service Portal,Access & Authentication,Low,In Progress,Carlos Rivera,,,APAC,Education
T01182,C0052,Enterprise,2024-02-13,2024-02,Q1 2024,Phone,User Management,Medium,Resolved,James O'Brien,32.0,2.8,LATAM,Technology
T01183,C0151,Startup,2024-07-21,2024-07,Q3 2024,Chat,Integration & API,Medium,In Progress,Emma Thompson,,,APAC,Logistics
T01184,C0286,Mid-Market,2024-07-22,2024-07,Q3 2024,Chat,Performance & Stability,High,Resolved,Emma Thompson,23.0,2.6,LATAM,Technology
T01185,C0093,Startup,2024-01-07,2024-01,Q1 2024,Chat,Access & Authentication,Medium,Resolved,Carlos Rivera,10.0,2.9,LATAM,Media
T01186,C0233,Enterprise,2024-10-08,2024-10,Q4 2024,Chat,Performance & Stability,Low,Resolved,Marcus Johnson,118.0,4.3,LATAM,Media
T01187,C0237,Mid-Market,2024-01-05,2024-01,Q1 2024,Chat,Data & Reporting,Low,Resolved,Priya Patel,99.0,2.7,EMEA,Technology
T01188,C0039,Mid-Market,2023-04-09,2023-04,Q2 2023,Email,Positive Feedback,Medium,Open,Priya Patel,,,APAC,Financial Services
T01189,C0084,Startup,2023-05-25,2023-05,Q2 2023,Chat,Data & Reporting,Medium,Closed,Carlos Rivera,42.0,1.8,North America,Manufacturing
T01190,C0151,Startup,2024-01-17,2024-01,Q1 2024,Phone,Positive Feedback,Medium,In Progress,Sarah Chen,,,APAC,Logistics
T01191,C0295,SMB,2023-01-19,2023-01,Q1 2023,Self-Service Portal,Access & Authentication,Medium,Closed,Priya Patel,14.0,3.0,APAC,Logistics
T01192,C0143,Enterprise,2024-04-26,2024-04,Q2 2024,Email,Billing & Payments,Medium,Closed,Priya Patel,15.0,4.0,LATAM,Technology
T01193,C0083,Startup,2024-12-06,2024-12,Q4 2024,Self-Service Portal,Integration & API,High,Open,Sarah Chen,,,LATAM,Media
T01194,C0180,Mid-Market,2024-07-29,2024-07,Q3 2024,Email,Feature Request,High,Resolved,Marcus Johnson,23.0,5.0,APAC,Healthcare
T01195,C0045,Enterprise,2023-11-19,2023-11,Q4 2023,Phone,Access & Authentication,Low,In Progress,Sarah Chen,,,APAC,Media
T01196,C0017,Mid-Market,2024-04-18,2024-04,Q2 2024,Email,Integration & API,Medium,Closed,Aisha Williams,19.0,4.2,North America,Healthcare
T01197,C0288,Startup,2024-12-29,2024-12,Q4 2024,Email,Data & Reporting,Low,Resolved,Aisha Williams,129.0,2.5,EMEA,Technology
T01198,C0143,Enterprise,2024-04-28,2024-04,Q2 2024,Chat,Positive Feedback,High,Closed,Marcus Johnson,19.0,4.9,LATAM,Technology
T01199,C0110,Mid-Market,2023-03-14,2023-03,Q1 2023,Phone,Data & Reporting,High,Resolved,Aisha Williams,11.0,3.9,EMEA,Media
T01200,C0110,Mid-Market,2024-01-04,2024-01,Q1 2024,Email,Integration & API,Low,Closed,Emma Thompson,127.0,4.1,EMEA,Media
